#,Position,Type,Poids %,Δ poids (pts),Titres,Δ titres %,Δ prix %,Statut,Valeur $,T1 26,T4 25,T3 25,T2 25,T1 25,T4 24
371,POR,Actions,0.027100373608429592,0.01674935263060992,115060.0,94.53555608156088,9.960386975945767,Renforcé,6071716.0,0.027100373608429592,0.01035102097781967,0.005023488798352596,,,
372,SNA,Actions,0.027017109261140416,0.011470806893859212,16665.0,34.71020936060141,5.40335110778114,Renforcé,6053061.0,0.027017109261140416,0.015546302367281203,0.0046696884912667,0.0019254417437197854,0.07350712777280392,0.00905080273173458
373,VOYA,Actions,0.026982754628008025,-0.016228954476568774,88486.0,-44.37396666939078,-8.282985503461315,Allégé,6045364.0,0.026982754628008025,0.0432117091045768,0.042552853336568455,0.039603749110175,0.06268300862757764,0.04894045533470597
374,DT,Actions,0.026888907607579067,-0.17482273614508187,162908.0,-87.23539625527327,-14.674662676303896,Allégé,6024338.0,0.026888907607579067,0.20171164375266093,0.23839701803862223,0.12021319157499494,0.13106258094503434,0.06774780825435141
375,SNDK,Actions,0.02681781489658351,,9457.0,,,Nouveau,6008410.0,0.02681781489658351,,,,,
376,RRC,Actions,0.02679436876330503,0.020139337402592442,132872.0,156.72772238967462,28.13383269379972,Renforcé,6003157.0,0.02679436876330503,0.006655031360712587,0.03460570643629594,,,
377,ZTS,Actions,0.02677071285118321,-0.056993769948405534,50739.0,-72.20679342020937,-6.048324423010786,Allégé,5997857.0,0.02677071285118321,0.08376448279958874,0.07198704732222203,0.04027434011328626,0.11002603404584807,0.07349944989436154
378,ARWR,Actions,0.026740598428714162,0.012222331835503955,95552.0,59.34362805589834,-5.558078447064219,Renforcé,5991110.0,0.026740598428714162,0.014518266593210207,,,,
379,VRTX,Actions,0.02662153777666705,-0.018824219271980004,13357.0,-51.40788707799767,-1.5043221712445543,Allégé,5964435.0,0.02662153777666705,0.045445757048647055,0.05879583534569361,0.06175623166526915,,0.0013108808195071294
380,NTCT,Actions,0.0265778546800753,0.009095280424160326,187312.0,5.729219584335241,17.47965846524282,Renforcé,5954648.0,0.0265778546800753,0.017482574255914974,0.011598857927704246,,,
381,SMTC,Actions,0.02640326512185694,,76935.0,,,Nouveau,5915532.0,0.02640326512185694,,,,,
382,ALB,Actions,0.02638395207813031,,32926.0,,,Nouveau,5911205.0,0.02638395207813031,,,,,
383,SBUX,Actions,0.02628732883556177,0.0011726071321090624,65739.0,-19.616786089848624,6.388793147874772,Allégé,5889557.0,0.02628732883556177,0.02511472170345271,0.022401654391843853,0.023825481077842513,0.03865818608857328,0.0836969919492278
384,OMF,Actions,0.026202868302527563,-0.014816683171478447,109752.0,-34.08961247199986,-20.814215705552208,Allégé,5870634.0,0.026202868302527563,0.04101955147400601,0.038373511066269794,0.01097179912174915,0.012991625517882813,0.012359779944342238
385,ADNT,Actions,0.02616835298772793,-0.003841908446983549,290099.0,-32.42196235557212,5.425142105096281,Allégé,5862901.0,0.02616835298772793,0.03001026143471148,0.04079190972192549,,,
386,WSFS,Actions,0.026102428870362016,,89339.0,,,Nouveau,5848131.0,0.026102428870362016,,,,,
387,AGO,Actions,0.025983573533778604,-0.014047516788085215,71447.0,-41.50640632035695,-9.335699041045032,Allégé,5821502.0,0.025983573533778604,0.04003109032186382,0.04775815264515136,0.042388312593575575,0.03264382773891223,0.040484786452221776
388,POST,Actions,0.025968429286640993,0.003128307480432916,58852.0,-6.9268724696356285,-0.19182388296724584,Allégé,5818109.0,0.025968429286640993,0.022840121806208077,0.011580940120374387,0.0012357919530541646,0.0020071568875418655,0.004431238128735405
389,WST,Actions,0.02591024466958059,0.021823523125956548,23161.0,468.64718880432116,-8.904540423973572,Renforcé,5805073.0,0.02591024466958059,0.004086721543624043,,,,
390,IDXX,Actions,0.02586677135183218,0.010674113378353603,10314.0,67.4894446248782,-16.94530614555324,Renforcé,5795333.0,0.02586677135183218,0.015192657973478579,0.018530248482802925,0.005678885415085115,0.00669062193390879,0.01679648777518585
391,TTMI,Actions,0.025751491182344925,0.021558893302703646,59223.0,255.43752250630178,41.188414117409835,Renforcé,5769505.0,0.025751491182344925,0.00419259787964128,,,,
392,EG,Actions,0.0256466821015063,-0.06355800932055214,17580.0,-75.61144791421,-3.6835124007383646,Allégé,5746023.0,0.0256466821015063,0.08920469142205845,0.15552834216771622,0.1601009186365329,0.15806770386881044,0.07344900759545585
393,AEE,Actions,0.025543363789469323,-0.019500604361255676,52064.0,-57.90801270908958,10.074108370345304,Allégé,5722875.0,0.025543363789469323,0.045043968150725,0.015414728035583079,,,
394,BCS,Actions,0.025043728608558156,,265167.0,,,Nouveau,5610934.0,0.025043728608558156,,,,,
395,LYFT,Actions,0.02503157482578311,,421670.0,,,Nouveau,5608211.0,0.02503157482578311,,,0.15757874524608448,,0.1080757522594486
396,G,Actions,0.025028249607947122,-0.0517666142193654,150536.0,-66.55929695795699,-20.371952918910086,Allégé,5607466.0,0.025028249607947122,0.07679486382731253,0.07310314182151634,0.09331676503331325,0.16405954221382055,0.051710783802818565
397,MOD,Actions,0.024806325908586883,,25646.0,,,Nouveau,5557745.0,0.024806325908586883,,,,,
398,CCK,Actions,0.024792967013307524,-0.00213874840571893,55409.0,-22.74368734401361,-2.641545585410321,Allégé,5554752.0,0.024792967013307524,0.026931715419026454,0.025104332732223622,0.00487656894633092,0.007543598426510591,
399,PII,Actions,0.02476327661190481,0.004263593278715661,101800.0,14.542897327707454,-13.833995926952703,Renforcé,5548100.0,0.02476327661190481,0.020499683333189148,0.0018720348035514648,,,
400,RPM,Actions,0.024662614010756975,-0.008480409796459986,55589.0,-36.38829129857646,-4.4230700041651865,Allégé,5525547.0,0.024662614010756975,0.03314302380721696,0.0075929391922329075,,,
401,CNC,Actions,0.02457135128714284,0.010385490366936014,168146.0,77.87204332924301,-20.43742872705333,Renforcé,5505100.0,0.02457135128714284,0.014185860920206825,0.09452062911136692,0.32352760175171114,0.3409766059623273,0.3394173301814739
402,USFD,Actions,0.024018709009560203,-0.04203540477196992,58359.0,-75.73248725476334,22.42431563862923,Allégé,5381283.0,0.024018709009560203,0.06605411378153012,0.07303843949889559,0.027093593228336675,0.01267825691587524,0.018788908148831256
403,ESE,Actions,0.023953039304834087,0.0208463658417719,19073.0,337.45412844036696,44.00436644137176,Renforcé,5366570.0,0.023953039304834087,0.003106673463062185,,0.0018674868951311903,,
404,TTC,Actions,0.02390827607036809,-0.005417933721129073,57326.0,-43.88386389443596,18.699181964950306,Allégé,5356541.0,0.02390827607036809,0.029326209791497162,0.00596431862389412,,,
405,VICR,Actions,0.023862687110667653,0.01623110855743704,33207.0,73.91327118466535,46.89783829709151,Renforcé,5346327.0,0.023862687110667653,0.007631578553230614,0.0012180857611308205,,,
406,OLN,Actions,0.02369517647256726,0.010211469704168065,178567.0,0.5977262740414409,42.72683794142564,Renforcé,5308797.0,0.02369517647256726,0.013483706768399197,0.017945882739813915,,,
407,HWM,Actions,0.02367084659011895,-0.025060781981575513,23012.0,-64.69414995627426,12.408552148720965,Allégé,5303346.0,0.02367084659011895,0.04873162857169446,0.0266199112878563,,,
408,ESI,Actions,0.023649645536802218,0.0047498607461271165,155202.0,-25.163461723918452,36.61464180226805,Allégé,5298596.0,0.023649645536802218,0.0188997847906751,,,,
409,KTOS,Actions,0.023561609836671864,-0.005371628918663638,74867.0,-28.369276105551194,-7.113685803702952,Allégé,5278872.0,0.023561609836671864,0.028933238755335502,0.022413637464126765,,,
410,BCO,Actions,0.02340961390621967,0.006125054983525516,50611.0,24.645355137424886,-11.222479539141506,Renforcé,5244818.0,0.02340961390621967,0.017284558922694156,0.012087617635342898,0.006541238073037017,,0.00744633232756778
411,MP,Actions,0.02327512335073763,0.011768222190354687,108054.0,73.00265778603222,-4.47347174002709,Renforcé,5214686.0,0.02327512335073763,0.011506901160382945,0.016055178004094957,,,
412,AMGN,Actions,0.02320168290204848,0.019596949766617258,14774.0,389.20529801324506,7.497503271836226,Renforcé,5198232.0,0.02320168290204848,0.0036047331354312198,0.012486247716605206,0.008373467219594092,,0.0016909127876941433
413,GLNG,Actions,0.023188676613761124,0.02222591416791568,96014.0,1253.262861169838,45.41788374914029,Renforcé,5195318.0,0.023188676613761124,0.0009627624458454421,,,,
414,BBY,Actions,0.023152585725946577,0.021332743892078843,80798.0,983.6641630901287,-4.078865616935923,Renforcé,5187232.0,0.023152585725946577,0.0018198418338677333,0.0042772281840631,,,0.016420403345569805
415,GAP,Actions,0.022938347966336113,,212365.0,,,Nouveau,5139233.0,0.022938347966336113,,0.01202758475442246,,,0.06341643689118259
416,GEHC,Actions,0.02281459630228145,0.01848292564509898,71811.0,395.86383096257424,-13.216314672721053,Renforcé,5111507.0,0.02281459630228145,0.00433167065718247,0.0044652241376195645,0.00450125805812279,0.047578608606603075,0.011476952601724011
417,FULT,Actions,0.022747489389309445,0.011485431586491937,250564.0,56.833829899101175,5.2250478437286585,Renforcé,5096472.0,0.022747489389309445,0.011262057802817508,0.022572374978035936,0.010178905156217602,,
418,FHB,Actions,0.022626808530450977,,205740.0,,,Nouveau,5069434.0,0.022626808530450977,,,,,
419,AWI,Actions,0.02262377343229195,0.010323567394418502,30757.0,74.26062322946176,-13.762421242716094,Renforcé,5068754.0,0.02262377343229195,0.012300206037873447,0.023552518995611234,0.010892361288501393,0.023719470947305178,
420,NTRA,Actions,0.022527337651668526,,25237.0,,,Nouveau,5047148.0,0.022527337651668526,,,,,
421,NFG,Actions,0.022256031119909068,-0.011626449530574224,53069.0,-54.27136111398339,17.36197438312661,Allégé,4986363.0,0.022256031119909068,0.03388248065048329,0.029130496161241245,0.07543589122192494,0.0055628030277257885,0.0014847925884664583
422,SHOO,Actions,0.022200069265912194,0.01683410864403876,146634.0,314.95882502759144,-18.539887815250477,Renforcé,4973825.0,0.022200069265912194,0.005365960621873435,0.01057765259477443,0.003618031489992298,,
423,LYV,Actions,0.02201688323849636,-0.0019427022211023909,32344.0,-29.848609725415347,7.024551857010808,Allégé,4932783.0,0.02201688323849636,0.02395958545959875,,,,
424,XPO,Actions,0.021874617475671633,0.005415210571391705,25191.0,-24.14405733385528,43.146204256527135,Allégé,4900909.0,0.021874617475671633,0.016459406904279928,,,,
425,PRVA,Actions,0.021846413379690916,0.003687628011076454,237948.0,13.301018027369604,-13.243364659616951,Renforcé,4894590.0,0.021846413379690916,0.018158785368614462,0.004879304116588249,,,0.0011041049895992487
426,FORM,Actions,0.0217408321341736,0.016456281746352754,50221.0,93.31383040147811,73.87948861208152,Renforcé,4870935.0,0.0217408321341736,0.005284550387820847,,,,
427,PIPR,Actions,0.021670185761142612,,63424.0,,,Nouveau,4855107.0,0.021670185761142612,,,,,
428,IBKR,Actions,0.02165472461405016,-0.09301296487692974,72337.0,-85.20534216877327,4.2917221600406785,Allégé,4851643.0,0.02165472461405016,0.1146676894909799,0.1570859887891371,,0.035573066077703636,
429,BSX,Actions,0.02156369398617759,-0.011033169405651449,76992.0,-17.870819777054773,-34.189828793950184,Allégé,4831248.0,0.02156369398617759,0.03259686339182904,0.06108797887886541,0.020919022026210647,0.029932398765252437,0.06671564383120636
430,DHR,Actions,0.02145176135142455,-0.0050269318612134045,25349.0,-20.08008071126805,-17.176318045265916,Allégé,4806170.0,0.02145176135142455,0.026478693212637953,,,,0.0013197708047441889
431,HEI,Actions,0.02144690073099046,-0.0026262119637046506,17524.0,-14.098039215686276,-15.263138102871087,Allégé,4805081.0,0.02144690073099046,0.02407311269469511,0.01363478935147302,,,
432,HCC,Actions,0.021421816537382038,0.016789787919830757,51524.0,257.65653200055533,5.648190121466756,Renforcé,4799461.0,0.021421816537382038,0.004632028617551282,0.009631130907831444,0.012584539606979082,0.027837630059039616,0.007958792523494466
433,APG,Actions,0.021414273425780925,0.0013565808548838335,118405.0,-17.635315149870962,5.906957794461554,Allégé,4797771.0,0.021414273425780925,0.020057692570897092,0.015956375438184657,,,
434,AAL,Actions,0.02140819430270358,,446593.0,,,Nouveau,4796409.0,0.02140819430270358,,,,,
435,RF,Actions,0.021376397186108134,-0.05933573790999025,183357.0,-77.54903881474226,-3.6162329423814588,Allégé,4789285.0,0.021376397186108134,0.08071213509609838,0.14967540069686155,0.06478567535870686,0.004570484586280338,
436,CRUS,Actions,0.020791359699057536,0.004747267519527344,32210.0,-13.243730977455758,22.042202722804305,Allégé,4658210.0,0.020791359699057536,0.016044092179530192,0.029655647742534114,,,0.03185172591486029
437,T,Actions,0.020749908292288594,,160363.0,,,Nouveau,4648923.0,0.020749908292288594,,0.0041790798100688675,0.5765565547267474,0.3648285477981366,0.6762923033935162
438,SITM,Actions,0.020739914785262034,,13455.0,,,Nouveau,4646684.0,0.020739914785262034,,,,,
439,PEG,Actions,0.020702734832813957,-0.01518767286169189,57299.0,-53.24896786932328,0.8094593241745329,Allégé,4638354.0,0.020702734832813957,0.03589040769450585,0.024440997798600015,,,
440,MOGA,Actions,0.020602116865462584,0.007804503924969942,15773.0,9.466305781109028,20.156031033617715,Renforcé,4615811.0,0.020602116865462584,0.012797612940492642,0.008894910376660974,,,
441,WMB,Actions,0.020570145677060954,0.004983677912993548,63323.0,-10.943125562556254,21.07803766424197,Allégé,4608648.0,0.020570145677060954,0.015586467764067406,0.030410021120046205,,,
442,BWXT,Actions,0.020479534606875075,0.011661556150207414,22438.0,60.38598999285204,18.311723621872034,Renforcé,4588347.0,0.020479534606875075,0.008817978456667661,,,,
443,W,Actions,0.02041369083034278,-0.010881845067735325,60811.0,-28.848561433067733,-25.097102856989252,Allégé,4573595.0,0.02041369083034278,0.031295535898078104,0.02478127161055911,,,
444,CACC,Actions,0.020367316315824713,0.002610553237668567,10776.0,-1.8579234972677594,-4.509992712193089,Allégé,4563205.0,0.020367316315824713,0.017756763078156147,0.020797011720021477,0.001744558723806996,0.008650484027999495,0.017981102378381162
445,M,Actions,0.02034130820262964,-0.03759161689246496,251928.0,-65.03234044915747,-17.959175032624596,Allégé,4557378.0,0.02034130820262964,0.057932925095094595,0.002747128134820499,,,
446,EHC,Actions,0.02003933825270473,0.006340264874717479,46415.0,31.145456600361666,-8.865651038967693,Renforcé,4489723.0,0.02003933825270473,0.01369907337798725,0.028758989581936074,0.001614015104672719,0.0019890258248768528,0.004563501302597544
447,COR,Actions,0.019948048748812713,-0.011073363968675039,14227.0,-43.51226872071786,-6.9903783866744345,Allégé,4469270.0,0.019948048748812713,0.03102141271748775,0.06161306778308848,0.13655717685881677,0.01764078629676123,0.2034857009311212
448,URBN,Actions,0.01991755047569414,0.01856256457915473,70441.0,1326.7976503949767,-15.825232205506568,Renforcé,4462437.0,0.01991755047569414,0.0013549858965394089,0.029309670317222973,,,
449,RMBS,Actions,0.019911136599143373,-0.03179354820860705,51854.0,-66.39316638150049,-6.377179238139085,Allégé,4461000.0,0.019911136599143373,0.05170468480775042,0.07147880679782531,0.05858470824001876,0.018755257437517606,0.0017316214926553863
450,TRU,Actions,0.019721634889528977,-0.003623384261008746,63861.0,-14.457363302703138,-19.311952167860536,Allégé,4418543.0,0.019721634889528977,0.023345019150537723,0.01345688832347166,,0.0881194837861018,0.0891728239750524
451,TXNM,Actions,0.01954855395363084,,74919.0,,,Nouveau,4379765.0,0.01954855395363084,,,0.03899146387935969,0.14515609071191043,0.07404538393361766
452,VIRT,Actions,0.019383783830632863,-0.003180376828761853,98746.0,-46.82441383321307,31.992802367030905,Allégé,4342849.0,0.019383783830632863,0.022564160659394716,0.0400245034312113,0.03761034110819257,0.027081892292741806,0.01892681983316893
453,HRI,Actions,0.01935676699363788,,43564.0,,,Nouveau,4336796.0,0.01935676699363788,,,,,0.0065589522488276345
454,UFPI,Actions,0.019318248027296116,,46984.0,,,Nouveau,4328166.0,0.019318248027296116,,,,,
455,RJF,Actions,0.019267378889474905,-0.017990001596362097,29814.0,-53.136641569342494,-9.838719120955863,Allégé,4316769.0,0.019267378889474905,0.037257380485837,0.021907927526423336,,0.07614597682212096,
456,ECL,Actions,0.019257599624671336,-0.002200375228590609,16219.0,-27.63897564022486,1.3332276510096053,Allégé,4314578.0,0.019257599624671336,0.021457974853261945,0.05014679536191821,,,
457,MDLZ,Actions,0.018989810236072633,-0.0013034155182483353,73813.0,-28.597546819377804,7.077831122734213,Allégé,4254581.0,0.018989810236072633,0.02029322575432097,0.03051789227449359,0.019933547583854634,0.030121146468016176,0.06626120465806203
